names	scores	logfoldchanges	pvals	pvals_adj	pct_nz_group
MIR646HG	6.0831857	0.652318	1.178176893772701e-09	3.1033555646050795e-08	0.9373040752351097
TRAF3	6.079597	0.7467965	1.2048514728493392e-09	3.1704531328925834e-08	0.7290142807384187
EEA1	6.078795	0.85793436	1.210890657680798e-09	3.1831710287021214e-08	0.6147683733890631
MACF1	6.078566	0.70154095	1.2126215525430927e-09	3.1845493170417755e-08	0.9003831417624522
ANAPC10	6.074328	0.93270206	1.2450816266743706e-09	3.26654466926607e-08	0.5900383141762452
MARCHF7	6.0630264	0.7886648	1.3358387226452038e-09	3.497697560195919e-08	0.6694531522117729
CYTOR	6.0599337	0.6673063	1.361777810420356e-09	3.5585546287548964e-08	0.864158829676071
SMAD2	6.0594373	0.75154227	1.365986339046277e-09	3.565035353509084e-08	0.7735980494601185
EXOC6	6.059323	0.89376247	1.366959336851132e-09	3.565035353509084e-08	0.5977011494252874
ZNF280D	6.0491667	0.97838503	1.4559710155701574e-09	3.778509637555867e-08	0.5611285266457681
PUM2	6.044623	0.5899103	1.4975977597512e-09	3.878910468411523e-08	0.96760710553814
ITGB1	6.0424848	0.71798176	1.5175859843160535e-09	3.926828125887608e-08	0.7506095437129919
TMEM161B	6.033016	0.70196456	1.60927504247409e-09	4.139607809302184e-08	0.7596656217345873
LINC01748	6.032863	0.85656404	1.6107972644842735e-09	4.139607809302184e-08	0.6370602577499129
TRAPPC12	6.032596	0.6823966	1.6134645301242194e-09	4.142428924471646e-08	0.7628004179728317
R3HDM2	6.0235853	0.7315441	1.7059517018996166e-09	4.375625196135722e-08	0.7840473702542669
ZFAND5	6.0209126	0.95380354	1.7343639839815023e-09	4.44418142031299e-08	0.5370950888192267
NDUFS1	6.0135436	0.7020465	1.815110073001177e-09	4.642073658596905e-08	0.7293625914315569
PLAAT4	6.00816	0.91692656	1.8764044964556374e-09	4.7941862415250374e-08	0.5047021943573667
STAU1	6.003617	0.8633629	1.929700584256289e-09	4.9255887350363864e-08	0.6144200626959248
NF1	6.0002184	0.72431225	1.9705218401706427e-09	5.020075572164457e-08	0.8780912574016022
JPX	6.0000277	0.68371314	1.972839960231612e-09	5.021134529449656e-08	0.7976314872866597
KANSL1	5.9892607	0.6991039	2.1079722043343304e-09	5.354736322328776e-08	0.9157088122605364
USP33	5.9824643	0.93766135	2.1978663500372302e-09	5.5723618229137964e-08	0.5451062347614072
THUMPD3-AS1	5.976126	0.8117137	2.28505869716383e-09	5.7878650858200547e-08	0.593521421107628
UPRT	5.97395	0.90485424	2.3157682754136875e-09	5.860026087535326e-08	0.5893416927899686
SPPL3	5.9692154	0.72630143	2.3839700424856237e-09	6.021064242231872e-08	0.6959247648902821
TMEM131	5.965703	0.7395648	2.4358316360264937e-09	6.140296501398973e-08	0.7533960292580982
RC3H1	5.9640613	0.7414355	2.460446543399448e-09	6.196428017170003e-08	0.6631835597352839
EYA3	5.963259	0.9384389	2.4725556612560664e-09	6.220987756676011e-08	0.5339602925809822
NORAD	5.9594793	0.8092326	2.5304277402628252e-09	6.360531366548261e-08	0.5778474399164054
TNKS	5.951423	0.73767465	2.6582075003262695e-09	6.669018113698786e-08	0.7450365726227796
YWHAZ	5.949285	0.7083475	2.69316237624556e-09	6.750297682454802e-08	0.797979797979798
PPP4R3B	5.9481015	0.7042261	2.7127044611500714e-09	6.792828163485184e-08	0.7777777777777778
FOCAD	5.947567	0.6764469	2.721575118078957e-09	6.808581240896486e-08	0.8627655869035179
MSH3	5.9461923	0.8188261	2.744515291220682e-09	6.859468947082146e-08	0.6356670149773598
CFAP47	5.9377546	0.9036572	2.889524518293617e-09	7.187862451585621e-08	0.6179031696273075
SPG11	5.9377546	0.8356404	2.889524518293617e-09	7.187862451585621e-08	0.5865552072448624
SH3BGRL	5.9344325	0.9918796	2.9486331824283604e-09	7.32799205120826e-08	0.5158481365377917
RIC1	5.9258037	0.67939746	3.107735401570465e-09	7.716129863936904e-08	0.7453848833159178
JMJD1C	5.9195423	0.6371715	3.228392392870848e-09	7.98559136876892e-08	0.9428770463253222
ZZEF1	5.9193892	0.7500817	3.231391498444742e-09	7.98559136876892e-08	0.6224312086381052
TBC1D4	5.9187403	0.98042566	3.2441679874450938e-09	8.009665640097134e-08	0.5579937304075235
GARS1-DT	5.9172893	0.93549013	3.272905295736126e-09	8.065526561191744e-08	0.5576454197143852
SEPTIN6	5.9172893	0.71342945	3.272905295736126e-09	8.065526561191744e-08	0.7729014280738419
COMMD10	5.9107985	0.8837071	3.404530254491496e-09	8.382067817797953e-08	0.5837687216997561
EVI5	5.89713	0.71174544	3.6987881515105435e-09	9.098053651707155e-08	0.778126088470916
RBBP4	5.89419	0.659012	3.7652396153930805e-09	9.244276201773913e-08	0.8091257401602229
GPATCH2	5.881361	0.8049941	4.0690636648500265e-09	9.943962713554329e-08	0.6025774991292233
TULP4	5.876512	0.8475074	4.190007842071028e-09	1.021587047082131e-07	0.5691396725879484
MARK3	5.8764358	0.6852691	4.191940181070541e-09	1.021587047082131e-07	0.7610588645071403
ZMYM4	5.874107	0.77619606	4.25129494318657e-09	1.0341421883458356e-07	0.6597004528039011
TFG	5.866356	0.8517092	4.454769031677575e-09	1.0826401386101863e-07	0.5837687216997561
PUM1	5.8633013	0.6392329	4.537532646451056e-09	1.0997162455260121e-07	0.8568443051201672
ARIH1	5.860438	0.7050601	4.616481342970094e-09	1.1178237805964192e-07	0.7854406130268199
DGLUCY	5.8588724	0.78181434	4.660203405193795e-09	1.1273762463178718e-07	0.6412399860675723
HS2ST1	5.857918	0.74547774	4.687060678248848e-09	1.1328350959800534e-07	0.7373737373737373
RBM27	5.848258	0.70602655	4.96747148839927e-09	1.196226961617901e-07	0.7405085336119819
ASB3	5.8401637	0.69551873	5.214952194541905e-09	1.2546785165956654e-07	0.7394636015325671
SON	5.8360786	0.6114025	5.344374353195213e-09	1.2834765450762626e-07	0.9474050853361198
FNDC3B	5.8339787	0.6475268	5.412110337593431e-09	1.29856207400094e-07	0.9871125043538836
NPEPPS	5.8257313	0.65903395	5.686301208681284e-09	1.3615732289792319e-07	0.8645071403692093
ZZZ3	5.821837	0.6963293	5.820432555632e-09	1.3902142664325373e-07	0.8077324973876698
RICTOR	5.8203096	0.6862477	5.873868962368279e-09	1.4017090734519528e-07	0.9258098223615465
ATAD1	5.8105736	0.7046859	6.225917641958104e-09	1.4843779975085837e-07	0.6774642981539534
STAG2	5.80939	0.67558944	6.270090128739926e-09	1.4935603679407298e-07	0.8669453152211772
TMOD3	5.7909865	0.8109939	6.997412175811615e-09	1.6608156434909708e-07	0.569836293974225
SUGP2	5.7857175	0.72098637	7.220337655657376e-09	1.7106496566047138e-07	0.6826889585510275
SENP7	5.7784634	0.82240206	7.53859702046274e-09	1.780065645777688e-07	0.5942180424939045
COG6	5.778425	0.8693367	7.540307626944474e-09	1.780065645777688e-07	0.5503308951584813
CNOT2	5.7774324	0.63796574	7.584916115567994e-09	1.7889963452921006e-07	0.9143155694879833
FAM168A	5.7770123	0.9902637	7.603866093979619e-09	1.791864623378608e-07	0.5047021943573667
ANKIB1	5.7658634	0.687045	8.124074523842352e-09	1.9093383696150595e-07	0.8533611981887844
ARHGEF7	5.761969	0.77616966	8.313820096168529e-09	1.9504591448726755e-07	0.6307906652734239
CACUL1	5.757082	0.84810495	8.558035790653355e-09	2.0059701476262344e-07	0.5743643329850227
MED12L	5.754753	0.7981057	8.676859995172396e-09	2.0320174432350048e-07	0.6158133054684779
RCOR3	5.7530727	0.70798874	8.763563399560795e-09	2.0505029149344688e-07	0.6927899686520376
PHF20L1	5.745475	0.8299127	9.166332421329267e-09	2.1409470052756045e-07	0.5687913618948102
ATE1	5.7442913	0.80334955	9.2306739156456e-09	2.1540687591125934e-07	0.6151166840822013
ST3GAL3	5.7437186	0.89977115	9.261964300873472e-09	2.1594613409271517e-07	0.5513758272378962
FAM222B	5.7432985	0.7562458	9.284976090306642e-09	2.1629159219017053e-07	0.6388018112156043
SLC25A26	5.743146	0.69294024	9.293357785699208e-09	2.1629593654141022e-07	0.7098571926158133
KDM5A	5.7426496	0.6538161	9.320649123227639e-09	2.1673999322409434e-07	0.8547544409613375
SUCO	5.7408934	0.73245275	9.41784545587463e-09	2.1880739006769288e-07	0.6422849181469871
BMPR1A	5.7405877	0.854868	9.434849440827363e-09	2.1900965812819402e-07	0.5795889933820968
METTL15	5.7377625	0.70669276	9.593557629323506e-09	2.224980373556549e-07	0.7342389411354928
PPFIA1	5.737533	0.85816324	9.606538995715568e-09	2.2260349755392535e-07	0.5774991292232672
WDR33	5.7356243	0.64113617	9.715383102851794e-09	2.2492816336277844e-07	0.8167885754092651
SNX4	5.7310805	0.7134098	9.979275751643544e-09	2.3083525408687825e-07	0.7133402995471961
TAF2	5.7273006	0.6859957	1.0204114229142688e-08	2.3562308560784163e-07	0.6893068617206548
CTSC	5.7165337	0.66515166	1.0871887396492088e-08	2.5060412581276476e-07	0.7321490769766632
SETD2	5.712219	0.6669846	1.1151224586946624e-08	2.5681873518611014e-07	0.8631138975966562
OPA1	5.707638	0.6719865	1.1455500462558048e-08	2.633667453905005e-07	0.8230581678857541
YY1AP1	5.7065306	0.77468383	1.1530235616648574e-08	2.64854228572851e-07	0.6562173458725182
BTG2	5.704812	0.8429084	1.1647142867564077e-08	2.673069927857554e-07	0.6015325670498084
MLLT3	5.7046213	0.8340119	1.1660203443616332e-08	2.6737423934610414e-07	0.6116335771508186
ZNF131	5.690647	0.68228424	1.265588609534593e-08	2.89200694125078e-07	0.6607453848833159
ZNF652	5.690647	0.6549758	1.265588609534593e-08	2.89200694125078e-07	0.7913618948101707
PDCD4	5.6854925	0.64010316	1.3043611398393745e-08	2.97545406774249e-07	0.8596307906652734
N4BP2L2	5.6793838	0.65102035	1.351809530908942e-08	3.078370056020682e-07	0.9306861720654824
SLC38A4-AS1	5.6679673	0.81428033	1.445013216797937e-08	3.27929783585107e-07	0.6750261233019854
LCOR	5.6624312	0.68439573	1.4924312663311993e-08	3.383998145384823e-07	0.7363288052943225
MATR3	5.661019	0.6050563	1.5047710380543326e-08	3.4090490993448927e-07	0.9275513758272379
PDS5A	5.659988	0.6644865	1.5138382240908292e-08	3.426649420963058e-07	0.8335074886799024
ATF6	5.656437	0.6525184	1.5454776597001765e-08	3.495269226432456e-07	0.8847091605712295
PASD1	5.6559787	0.9074832	1.5496066600293044e-08	3.501606898814506e-07	0.5262974573319401
MTX2	5.6520844	0.66341794	1.585138461734313e-08	3.578833141193646e-07	0.7558342041100662
KLHL5	5.646052	0.71103793	1.641745270121349e-08	3.7034686251549375e-07	0.6227795193312434
CPNE8	5.6424246	0.69151694	1.6767209832357808e-08	3.7791372254946167e-07	0.7934517589690003
SGMS1	5.6412024	0.80249643	1.6886643900801487e-08	3.802808809503871e-07	0.6663183559735284
CIR1	5.634101	0.7248854	1.7597385593168523e-08	3.9594867686316867e-07	0.6454197143852316
ENSG00000290548	5.62929	0.9200547	1.809527135848927e-08	4.0680451189489547e-07	0.5134099616858238
RB1CC1	5.6227612	0.6270461	1.8792903593754853e-08	4.221285996169973e-07	0.854057819575061
ENTPD1-AS1	5.614743	0.84658	1.9685431537616476e-08	4.4105058961995894e-07	0.5621734587251829
KMT2E	5.6117268	0.6526881	2.0031733846079686e-08	4.484287967765743e-07	0.9285963079066527
ACBD6	5.610887	0.70899135	2.0129220676164013e-08	4.5022925534406513e-07	0.7352838732149077
DROSHA	5.5877495	0.6575042	2.3003140038258922e-08	5.127718539102768e-07	0.617206548241031
GBE1	5.5856113	0.70995045	2.328797682270235e-08	5.186831833599858e-07	0.7429467084639498
EPB41	5.5770206	0.6268122	2.4467312954782354e-08	5.435738979929047e-07	0.8268895855102751
ZNF638	5.5768676	0.59648335	2.4488794595389748e-08	5.435935708630123e-07	0.9296412399860676
CAMTA1	5.5757985	0.6343325	2.463967944237932e-08	5.464832432964011e-07	0.7614071752002787
CCNG1	5.575035	0.8246089	2.4748006333166043e-08	5.484249631832505e-07	0.5430163706025775
KIFAP3	5.5723624	0.71664447	2.513080244552224e-08	5.559742405236114e-07	0.6492511320097527
RABGAP1	5.568353	0.6619822	2.571579200930341e-08	5.679639318004559e-07	0.7185649599442703
AOPEP	5.5556774	0.7268793	2.7653740277479375e-08	6.095027899065868e-07	0.6499477533960293
ZBTB43	5.553501	0.73636055	2.800041396240778e-08	6.163594042617419e-07	0.6001393242772554
EPC1	5.549225	0.6558213	2.8693922748610803e-08	6.305734413855828e-07	0.7328456983629398
XPR1	5.546514	0.9031604	2.9142158458560415e-08	6.398910051553952e-07	0.5262974573319401
EIF4G2	5.540443	0.6586183	3.0170733956393745e-08	6.613755658730068e-07	0.726924416579589
SERINC3	5.540138	0.73605317	3.022340627555973e-08	6.619803832621145e-07	0.6485545106234761
TAPBP	5.5375795	0.78748983	3.066805323158537e-08	6.711624618086507e-07	0.58098223615465
PUDP	5.526125	0.6619665	3.2738057726241814e-08	7.135058278849713e-07	0.8450017415534657
MAD1L1	5.525514	0.79973173	3.285218384967309e-08	7.154023831224602e-07	0.5754092650644375
ACO2	5.5249796	0.79627866	3.295236071100814e-08	7.169922969873355e-07	0.5597352838732149
CASD1	5.5221925	0.82910556	3.3479531146504346e-08	7.278626569602052e-07	0.5632183908045977
BBOX1-AS1	5.511998	0.7717609	3.547825121309923e-08	7.706810570101465e-07	0.6374085684430512
NSUN3	5.5109673	0.8243192	3.568669592893253e-08	7.745715178061811e-07	0.5736677115987461
ITPR1	5.508486	0.6564985	3.619339075740905e-08	7.849237159082145e-07	0.7962382445141066
AFF4	5.5024147	0.9798045	3.746242982096207e-08	8.117782514488111e-07	0.4834552420759317
KCNAB2	5.5019946	0.69969434	3.7551803262298374e-08	8.130473695667277e-07	0.6489028213166145
PPP4R2	5.50146	0.709141	3.766585037503396e-08	8.148481876625175e-07	0.6412399860675723
RLF	5.5000095	0.77755857	3.797710265840697e-08	8.209088210182926e-07	0.6018808777429467
SETX	5.4975276	0.6327486	3.851529935862646e-08	8.311809451939723e-07	0.7318007662835249
ATP2B4	5.496344	0.9241638	3.8774575606779213e-08	8.360926258085978e-07	0.5047021943573667
AP1S3	5.483668	0.6850663	4.165964479395391e-08	8.961067685793199e-07	0.7401602229188436
LCORL	5.4812627	0.6402192	4.223012937305752e-08	9.076382773152339e-07	0.8606757227446883
ZNF24	5.478437	0.9405222	4.2909899411292414e-08	9.214979456161438e-07	0.4904214559386973
ATF2	5.4594994	0.69100004	4.774790539020567e-08	1.023729055210153e-06	0.7401602229188436
ARID4B	5.4472814	0.65073425	5.114550063004945e-08	1.092138509813022e-06	0.8418669453152212
TBC1D22A	5.4418597	0.59098375	5.272718329120836e-08	1.1250028687185629e-06	0.7669801462904912
KPNA4	5.4401035	0.66990155	5.3249650206334226e-08	1.1352326477348783e-06	0.6691048415186346
PTBP3	5.436705	0.85520893	5.427479175098648e-08	1.1552214344224081e-06	0.5172413793103449
CCDC50	5.428038	0.87841123	5.697683792703156e-08	1.210780743484818e-06	0.5040055729710902
RNF13	5.4258237	0.6779673	5.7687868747357436e-08	1.2249041993958206e-06	0.7039359108324625
MON2	5.4243345	0.6357355	5.8170802256341176e-08	1.2334378810318313e-06	0.9024730059212818
ABI2	5.4242964	0.68284965	5.8183236535620425e-08	1.2334378810318313e-06	0.7122953674677812
RSRC1	5.420364	0.54513484	5.9477855806764685e-08	1.2588605038556057e-06	0.9386973180076629
TMEM131L	5.415515	0.89723295	6.111259459359617e-08	1.2924236451192178e-06	0.5210727969348659
MXI1	5.405359	0.8655489	6.467881481090884e-08	1.364562717269638e-06	0.5238592824799722
APPL1	5.4003186	0.8483157	6.652256185333129e-08	1.4012210494772328e-06	0.5367467781260885
CDK12	5.395966	0.57712805	6.815577765639522e-08	1.4333350117013856e-06	0.8153953326367119
PAPSS1	5.394286	0.7695669	6.879647447965638e-08	1.4456571265458366e-06	0.5823754789272031
ZNF33A	5.393561	0.8007024	6.907493910349654e-08	1.4503539122979985e-06	0.5607802159526297
ZNF207	5.38665	0.62253016	7.178300923206746e-08	1.5048204627974238e-06	0.8923719958202717
USP32	5.3836336	0.6525658	7.29969640642328e-08	1.527842087666373e-06	0.7185649599442703
BAZ2A	5.3808465	0.6828668	7.413637985420527e-08	1.5504607555404435e-06	0.6192964123998607
OSBPL3	5.3795867	0.67662853	7.465709402425606e-08	1.5588802868529985e-06	0.7735980494601185
METAP1D	5.367903	0.98786384	7.965729605126188e-08	1.660659569258258e-06	0.48066875653082547
EFR3A	5.3633213	0.71199155	8.170541113546296e-08	1.7020133513009267e-06	0.5757575757575758
KRIT1	5.356983	0.67254555	8.462288682890164e-08	1.7613973596807579e-06	0.6478578892371996
UBN2	5.355571	0.7766849	8.528678256278283e-08	1.7738172199996274e-06	0.5395332636711947
PTPRM	5.3449564	0.6784095	9.043882037317465e-08	1.8735885291280995e-06	0.7227446882619296
RBM5	5.3446894	0.78714824	9.057236048678014e-08	1.8748833806490889e-06	0.566004876349704
KIAA2026	5.3443456	0.6771485	9.074433545097799e-08	1.876971195578105e-06	0.6638801811215604
ARID4A	5.3439636	0.91328216	9.093578952373088e-08	1.8794583342990048e-06	0.5078369905956113
COX10	5.343391	0.6518361	9.122370406892277e-08	1.8824606892033453e-06	0.7213514454893766
KLHL20	5.3369384	0.65865946	9.452914083219394e-08	1.9476249914005423e-06	0.6711947056774643
PTPN1	5.3363657	0.85818	9.482806202957972e-08	1.9522597824857238e-06	0.48624172762103796
RPRD1A	5.3358693	0.69240505	9.508786707533256e-08	1.956082677879386e-06	0.6576105886450714
ZCCHC7	5.3306003	0.65174854	9.788862514368285e-08	2.0105638003246858e-06	0.9460118425635667
DENND4C	5.328004	0.64029247	9.929791518272339e-08	2.0379236978364064e-06	0.7349355625217694
NT5C2	5.3186116	0.66791546	1.0456212347093202e-07	2.140968289191861e-06	0.6478578892371996
ANKFY1	5.3126554	0.8034417	1.0803929320193731e-07	2.205321783046196e-06	0.5562521769418322
CLK1	5.312159	0.75671154	1.0833405627017866e-07	2.2096296345740534e-06	0.5712295367467781
RFX5	5.306279	0.8995673	1.1188562781941004e-07	2.2785473572821675e-06	0.4674329501915709
BRWD1	5.295474	0.5979107	1.187081877289576e-07	2.4156246713418486e-06	0.8293277603622431
LRRC8D	5.290472	0.6856944	1.2200101177952548e-07	2.480718570028518e-06	0.6576105886450714
RORA-AS1	5.288372	0.84006786	1.2340968232213386e-07	2.507430135125542e-06	0.511320097526994
ZNF217	5.2850885	0.5797052	1.2564392399209316e-07	2.550861604556396e-06	0.8108672936259144
HYCC2	5.2750087	0.66784644	1.327496947701675e-07	2.69098517209603e-06	0.7502612330198537
PRMT3	5.2745504	0.7114595	1.3308175390948874e-07	2.6956459945764667e-06	0.6311389759665622
CAB39	5.2730236	0.70903623	1.3419443087341788e-07	2.716099397271563e-06	0.6213862765586904
ANXA4	5.26932	0.7882745	1.369301727383278e-07	2.765109448418275e-06	0.5712295367467781
TPRG1	5.2679834	0.6766347	1.3793047908728323e-07	2.781053578724726e-06	0.7875304771856496
NUBPL	5.2635546	0.953956	1.4129656926756656e-07	2.8467483608235755e-06	0.48624172762103796
RNASEH2B	5.2631345	0.56755894	1.4161986079487296e-07	2.851085420258644e-06	0.8237547892720306
NRF1	5.2608056	0.7620162	1.434256852148096e-07	2.8852394130140773e-06	0.5771508185301288
SDCCAG8	5.2576365	0.76464784	1.4591859505197139e-07	2.9331526878954156e-06	0.6064089167537443
C18orf25	5.254353	0.88423043	1.4854580050871153e-07	2.981421530666482e-06	0.4778822709857193
RPS6KA3	5.25084	0.6312186	1.5140693542586077e-07	3.035490034387495e-06	0.7558342041100662
ARID2	5.250764	0.60591245	1.5146972209632595e-07	3.035490034387495e-06	0.9244165795889934
SNHG14	5.2498093	0.6068767	1.5225668318266668e-07	3.048945856783097e-06	0.8488331591779867
OGA	5.2467933	0.63130933	1.5476955591131076e-07	3.0969165194596092e-06	0.6941832114245907
PPP1R21	5.244655	0.8837799	1.5657507498716458e-07	3.128301252184886e-06	0.49181469871125044
IDS	5.2427077	0.87351465	1.582370962136296e-07	3.1591162483860256e-06	0.49181469871125044
MAP4K5	5.2416005	0.7198344	1.5918976214865182e-07	3.1757334787523563e-06	0.6273075583420411
RNF24	5.237973	0.92871594	1.623495654230356e-07	3.233880815252965e-06	0.460118425635667
AFTPH	5.2359877	0.6174855	1.6410473754123732e-07	3.2663773287525465e-06	0.7342389411354928
PIK3R1	5.2353387	0.9039139	1.6468251308862077e-07	3.2754073609253712e-06	0.48798328108672934
DTNB	5.23511	0.6404624	1.648869030964878e-07	3.277003037218074e-06	0.6900034831069314
SFT2D2	5.233086	0.707197	1.6670303259391538e-07	3.3106043184734447e-06	0.6091954022988506
KIF5B	5.231979	0.6003576	1.6770493508720186e-07	3.325496883363275e-06	0.7150818530128875
ATP9B	5.2298026	0.638651	1.6969118681935664e-07	3.3598345789371944e-06	0.7147335423197492
NDUFAF6	5.22503	0.64930856	1.741269518489284e-07	3.4450769416407554e-06	0.668408220132358
WASHC5	5.208994	0.84215975	1.8986735034650605e-07	3.7368896179681837e-06	0.5060954371299199
MT-ND2	5.20277	0.33380413	1.9633937781647185e-07	3.861389864910686e-06	0.9937304075235109
ARFGEF2	5.1945615	0.61034966	2.0520294133748496e-07	4.026707234736239e-06	0.8369905956112853
